SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,555 Fulton St #334,San Francisco,CA,94102,1325000,2,2,Hayes Valley,836,,,126,1585,541,Active,July-27-2019 12:00 PM,July-27-2019 03:00 PM,http://www.redfin.com/CA/San-Francisco/555-Fulton-St-94102/unit-334/home/91495006,San Francisco MLS,482489,N,Y,37.7781581,-122.4261091
MLS Listing,,Condo/Co-op,555 Fulton St #317,San Francisco,CA,94102,1480000,2,2,Hayes Valley,1034,,,126,1431,582,Active,,,http://www.redfin.com/CA/San-Francisco/555-Fulton-St-94102/unit-317/home/88575209,San Francisco MLS,482491,N,Y,37.7781581,-122.4261091
MLS Listing,,Single Family Residential,2695 23rd Ave,San Francisco,CA,94116,1700000,4,3,Parkside,1525,2818,1926,123,1115,,Active,,,http://www.redfin.com/CA/San-Francisco/2695-23rd-Ave-94116/home/1174718,San Francisco MLS,482516,N,Y,37.7374064,-122.4798271
MLS Listing,,Single Family Residential,1815 Vallejo St,San Francisco,CA,94123,4895000,5,3,Pacific Heights,3600,6604,,125,1360,,Active,,,http://www.redfin.com/CA/San-Francisco/1815-Vallejo-St-94123/home/2023307,San Francisco MLS,482517,N,Y,37.7960653,-122.42732
MLS Listing,,Condo/Co-op,1177 California St #506,San Francisco,CA,94108,560000,0,1,Nob Hill,411,,1978,122,1363,921,Active,,,http://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-506/home/1786989,San Francisco MLS,482643,N,Y,37.7910262,-122.4136476
MLS Listing,,Multi-Family (5+ Unit),309 Judah St,San Francisco,CA,94122,2650000,16,,Inner Sunset,6740,3197,1907,122,393,,Active,,,http://www.redfin.com/CA/San-Francisco/309-Judah-St-94122/home/146490734,San Francisco MLS,482679,N,Y,37.7620561,-122.4654696
MLS Listing,,Condo/Co-op,850 Powell St #502,San Francisco,CA,94108,1695000,3,2.5,Nob Hill,1808,,,122,938,1757,Active,,,http://www.redfin.com/CA/San-Francisco/850-Powell-St-94108/unit-502/home/1330674,San Francisco MLS,482680,N,Y,37.7928577,-122.40894
MLS Listing,,Condo/Co-op,1 Hawthorne St Unit 21A,San Francisco,CA,94105,1200000,1,1,Yerba Buena,909,,2010,122,1320,772,Active,,,http://www.redfin.com/CA/San-Francisco/1-Hawthorne-St-94105/unit-21A/home/40463379,San Francisco MLS,482710,N,Y,37.7857356,-122.3989521
MLS Listing,,Vacant Land,636 Capp St,San Francisco,CA,94110,2500000,,,Inner Mission,,4045,,122,,,Active,,,http://www.redfin.com/CA/San-Francisco/636-Capp-St-94110/unit-V/home/110058699,San Francisco MLS,482726,N,Y,37.75646,-122.418066
MLS Listing,,Condo/Co-op,999 Green St #1905,San Francisco,CA,94133,2495000,1,1,Russian Hill,,,1964,119,,1282,Active,,,http://www.redfin.com/CA/San-Francisco/999-Green-St-94133/unit-1905/home/1714918,San Francisco MLS,482750,N,Y,37.7984466,-122.4152176
MLS Listing,,Multi-Family (5+ Unit),700 39th Ave,San Francisco,CA,94121,12000000,16,,Outer Richmond,17875,5500,1988,118,671,,Active,,,http://www.redfin.com/CA/San-Francisco/700-39th-Ave-94121/home/160761040,San Francisco MLS,482777,N,Y,37.7753197,-122.4992375
MLS Listing,,Condo/Co-op,592 Lombard St,San Francisco,CA,94133,2950000,3,3,North Beach,2618,,1926,119,1127,248,Active,,,http://www.redfin.com/CA/San-Francisco/592-Lombard-St-94133/home/144919438,San Francisco MLS,482784,N,Y,37.8033052,-122.4112607
MLS Listing,,Condo/Co-op,590 Lombard St,San Francisco,CA,94133,2950000,3,3,North Beach,2586,,1926,118,1141,248,Active,,,http://www.redfin.com/CA/San-Francisco/590-Lombard-St-94133/home/1356987,San Francisco MLS,482797,N,Y,37.8031941,-122.411154
MLS Listing,,Multi-Family (5+ Unit),280 Brighton Ave,San Francisco,CA,94112,32000000,45,,Ingleside,20790,9062,2016,118,1539,,Active,,,http://www.redfin.com/CA/San-Francisco/280-Brighton-Ave-94112/home/110052054,San Francisco MLS,482810,N,Y,37.7233359,-122.4548871
MLS Listing,,Multi-Family (5+ Unit),1073 Bush St,San Francisco,CA,94109,3500000,9,,Downtown,6542,5088,1911,117,535,,Active,,,http://www.redfin.com/CA/San-Francisco/1073-Bush-St-94109/home/1235396,San Francisco MLS,482840,N,Y,37.7892188,-122.4148932
MLS Listing,,Condo/Co-op,845 Montgomery St Ph 2,San Francisco,CA,94133,3375000,3,2,Financial District,1697,,1911,117,1989,1066,Active,,,http://www.redfin.com/CA/San-Francisco/845-Montgomery-St-94133/unit-2/home/23455099,San Francisco MLS,482889,N,Y,37.7969138,-122.4039005
MLS Listing,,Multi-Family (2-4 Unit),950 Noe St,San Francisco,CA,94114,1529000,,,Noe Valley,1250,1589,1910,114,1223,,Active,,,http://www.redfin.com/CA/San-Francisco/950-Noe-St-94114/home/1184181,San Francisco MLS,482893,N,Y,37.7536956,-122.4322365
MLS Listing,,Condo/Co-op,401 Harrison St Unit 40D,San Francisco,CA,94105,2900000,2,2,South Beach,1252,,2014,116,2316,1285,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-40D/home/144064321,San Francisco MLS,482921,N,Y,37.786063,-122.392176
MLS Listing,,Condo/Co-op,333 Beale St Unit C8H,San Francisco,CA,94105,1499000,1,2,South Beach,985,,2015,112,1522,1150,Active,,,http://www.redfin.com/CA/San-Francisco/333-Beale-St-94105/unit-C8H/home/147296157,San Francisco MLS,482925,N,Y,37.7886251,-122.391875
MLS Listing,,Single Family Residential,342 Lisbon St,San Francisco,CA,94112,1298000,3,3,Excelsior,2480,2495,1908,116,523,,Active,,,http://www.redfin.com/CA/San-Francisco/342-Lisbon-St-94112/home/1389163,San Francisco MLS,482954,N,Y,37.722991,-122.4331765
MLS Listing,,Condo/Co-op,10 Innes Ct #303,San Francisco,CA,94124,975000,3,2,Hunters Point,1223,,2018,114,797,588,Active,,,http://www.redfin.com/CA/San-Francisco/10-Innes-Ct-94124/unit-303/home/160918422,San Francisco MLS,483002,N,Y,37.7279079,-122.3678953
MLS Listing,,Condo/Co-op,888 7th St #114,San Francisco,CA,94107,324574,0,1,Potrero Hill,495,,2007,104,656,374,Active,,,http://www.redfin.com/CA/San-Francisco/888-7th-St-94107/unit-114/home/22894592,San Francisco MLS,483036,N,Y,37.7703795,-122.4010623
MLS Listing,,Condo/Co-op,901 Tennessee St #211,San Francisco,CA,94107,1699000,3,2,Central Waterfront,1228,,2019,111,1384,787,Active,,,http://www.redfin.com/CA/San-Francisco/901-Tennessee-St-94107/unit-211/home/160971826,San Francisco MLS,483065,N,Y,37.7602138,-122.3891607
MLS Listing,,Condo/Co-op,488 Folsom St #4304,San Francisco,CA,94105,3285000,2,2.5,South Beach,1549,,2019,111,2121,1721,Active,,,http://www.redfin.com/CA/San-Francisco/488-Folsom-St-94105/unit-4304/home/160983196,San Francisco MLS,483083,N,Y,37.7875742,-122.3942618
MLS Listing,,Condo/Co-op,488 Folsom #4302,San Francisco,CA,94105,4125000,3,3,South Beach,1888,,2019,111,2185,1819,Active,,,http://www.redfin.com/CA/San-Francisco/488-Folsom-St-94105/unit-4302/home/160983352,San Francisco MLS,483085,N,Y,37.7875742,-122.3942618
MLS Listing,,Multi-Family (5+ Unit),648-656 Pacific Ave,San Francisco,CA,94133,5495000,,,Financial District,15039,8023,1911,110,365,,Active,,,http://www.redfin.com/CA/San-Francisco/648-656-Pacific-AVE-94133/home/161024736,San Francisco MLS,483103,N,Y,37.8059887,-122.4099154
MLS Listing,,Condo/Co-op,1628 Folsom St,San Francisco,CA,94103,1150000,2,1,South of Market,1200,,1906,110,958,,Active,,,http://www.redfin.com/CA/San-Francisco/1628-Folsom-St-94103/home/143935686,San Francisco MLS,483126,N,Y,37.7706139,-122.4155173
MLS Listing,,Multi-Family (5+ Unit),1200 Jackson St #1220,San Francisco,CA,94109,5950000,22,,Nob Hill,12693,4611,1908,109,469,,Active,,,http://www.redfin.com/CA/San-Francisco/1200-Jackson-St-94109/unit-1220/home/161071499,San Francisco MLS,483163,N,Y,37.795085,-122.41512
MLS Listing,,Multi-Family (2-4 Unit),40 Sycamore St,San Francisco,CA,94110,1600000,5,3,Inner Mission,2864,2596,1908,109,559,,Active,,,http://www.redfin.com/CA/San-Francisco/40-Sycamore-St-94110/home/711253,San Francisco MLS,483172,N,Y,37.7628416,-122.4203545
MLS Listing,,Condo/Co-op,451 Donahue St #205,San Francisco,CA,94124,629999,1,1,Hunters Point,743,,2016,108,848,457,Active,,,http://www.redfin.com/CA/San-Francisco/451-Donahue-St-94124/unit-205/home/109278395,San Francisco MLS,483198,N,Y,37.7290014,-122.3696392
MLS Listing,,Multi-Family (2-4 Unit),3036-3038 Divisadero St,San Francisco,CA,94123,4495000,4,4,Cow Hollow,4440,5301,1924,108,1012,,Active,,,http://www.redfin.com/CA/San-Francisco/3036-3038-Divisadero-ST-94123/home/167117241,San Francisco MLS,483200,N,Y,37.8020405,-122.4382307
MLS Listing,,Townhouse,2958 Arelious Walker Dr,San Francisco,CA,94124,500483,2,1,Bayview,899,,2006,108,557,210,Active,,,http://www.redfin.com/CA/San-Francisco/2958-Arelious-Walker-Dr-94124/home/161084238,San Francisco MLS,483221,N,Y,37.717537,-122.386574
MLS Listing,,Condo/Co-op,1333 Jones St #810,San Francisco,CA,94109,2990000,2,2,Nob Hill,2030,,1961,105,1473,1920,Active,,,http://www.redfin.com/CA/San-Francisco/1333-Jones-St-94109/unit-810/home/12400126,San Francisco MLS,483303,N,Y,37.793621,-122.4148823
MLS Listing,,Condo/Co-op,412 Bosworth St Unit A,San Francisco,CA,94112,1999999,4,4.5,Bernal Heights,3156,,2011,105,634,330,Active,,,http://www.redfin.com/CA/San-Francisco/412-Bosworth-St-94112/unit-A/home/40457306,San Francisco MLS,483305,N,Y,37.7334602,-122.4307434
MLS Listing,,Multi-Family (2-4 Unit),1401 Lyon St,San Francisco,CA,94115,1759000,4,3,Lower Pacific Height,3538,1533,,103,497,,Active,,,http://www.redfin.com/CA/San-Francisco/1401-Lyon-St-94115/home/161475025,San Francisco MLS,483427,N,Y,37.7837785,-122.444868
MLS Listing,,Single Family Residential,3520 Baker St,San Francisco,CA,94123,6749000,4,3.5,Marina,,,1928,102,,,Active,,,http://www.redfin.com/CA/San-Francisco/3520-Baker-St-94123/home/1963819,San Francisco MLS,483465,N,Y,37.803629,-122.446757
MLS Listing,,Condo/Co-op,1200 California St Unit 16A,San Francisco,CA,94109,1995000,1,1,Nob Hill,1450,,1962,102,1376,2099,Active,,,http://www.redfin.com/CA/San-Francisco/1200-California-St-94109/unit-16A/home/12400436,San Francisco MLS,483483,N,Y,37.7917486,-122.4144729
MLS Listing,,Condo/Co-op,461 2nd St Unit 557T,San Francisco,CA,94107,1495000,1,2,South Beach,1812,,1907,11,825,765,Active,,,http://www.redfin.com/CA/San-Francisco/461-2nd-St-94107/unit-557T/home/1906022,San Francisco MLS,483494,N,Y,37.783797,-122.3937191
MLS Listing,,Condo/Co-op,1 Crescent Way #1215,San Francisco,CA,94134,799000,2,2,Candlestick Point,1337,,2001,98,598,610,Active,,,http://www.redfin.com/CA/San-Francisco/1-Crescent-Way-94134/unit-1215/home/1355533,San Francisco MLS,483498,N,Y,37.7108396,-122.3901806
MLS Listing,,Single Family Residential,340 Warren Dr,San Francisco,CA,94131,1780000,3,3,Forest Knolls,1800,3972,1978,98,989,,Active,,,http://www.redfin.com/CA/San-Francisco/340-Warren-Dr-94131/home/677231,San Francisco MLS,483558,N,Y,37.7557735,-122.4611981
MLS Listing,,Condo/Co-op,900 Filbert,San Francisco,CA,94133,2250000,2,2.5,Russian Hill,,,,100,,,Active,,,http://www.redfin.com/CA/San-Francisco/900-Filbert-St-94133/home/148073841,San Francisco MLS,483566,N,Y,37.8009111,-122.414505
MLS Listing,,Condo/Co-op,1117 Ocean Ave #308,San Francisco,CA,94112,1295000,3,2.5,Ingleside,1450,,,100,893,684,Active,July-23-2019 01:30 PM,July-23-2019 03:00 PM,http://www.redfin.com/CA/San-Francisco/1117-Ocean-Ave-94112/unit-308/home/12278050,San Francisco MLS,483570,N,Y,37.723237,-122.4545155
MLS Listing,,Single Family Residential,1331 Folsom St,San Francisco,CA,94103,4000000,2,4,South of Market,,2375,1907,99,,,Active,,,http://www.redfin.com/CA/San-Francisco/1331-Folsom-St-94103/home/2034266,San Francisco MLS,483583,N,Y,37.7733092,-122.4117959
MLS Listing,,Condo/Co-op,100 Southern Heights Ave,San Francisco,CA,94107,3495000,4,3.5,Potrero Hill,2907,,2017,98,1202,700,Active,,,http://www.redfin.com/CA/San-Francisco/100-Southern-Heights-Ave-94107/home/162193611,San Francisco MLS,483587,N,Y,37.7581361,-122.4010008
MLS Listing,,Condo/Co-op,855 Folsom St #702,San Francisco,CA,94107,408807,1,1,Yerba Buena,,,2001,41,,504,Active,,,http://www.redfin.com/CA/San-Francisco/855-Folsom-St-94107/unit-702/home/12397466,San Francisco MLS,483588,N,Y,37.7807672,-122.4021418
MLS Listing,,Multi-Family (2-4 Unit),3417-3419 16th St,San Francisco,CA,94114,3500000,3,2,Eureka Valley/Dolore,,2565,1904,98,,,Active,,,http://www.redfin.com/CA/San-Francisco/3417-16th-St-94114/home/162151022,San Francisco MLS,483589,N,Y,37.7642282,-122.4295269
MLS Listing,,Multi-Family (5+ Unit),1454-1464 Union St,San Francisco,CA,94109,7500000,17,,Russian Hill,12380,6865,1907,24,606,,Active,,,http://www.redfin.com/CA/San-Francisco/1454-Union-St-94109/home/1039620,San Francisco MLS,483632,N,Y,37.7989169,-122.4233712
MLS Listing,,Single Family Residential,258 Caselli Ave,San Francisco,CA,94114,2595000,5,3.5,Eureka Valley/Dolore,2832,1815,,82,916,,Active,,,http://www.redfin.com/CA/San-Francisco/258-Caselli-Ave-94114/home/978098,San Francisco MLS,483645,N,Y,37.7592743,-122.4438707
MLS Listing,,Condo/Co-op,555 Fulton St #232,San Francisco,CA,94102,1549000,2,2,Hayes Valley,1171,,,97,1323,606,Active,,,http://www.redfin.com/CA/San-Francisco/555-Fulton-St-94102/unit-232/home/104464111,San Francisco MLS,483665,N,Y,37.7781581,-122.4261091
MLS Listing,,Single Family Residential,44 Aptos Ave,San Francisco,CA,94127,2400000,4,3,Balboa Terrace,3343,3894,1927,31,718,19,Active,,,http://www.redfin.com/CA/San-Francisco/44-Aptos-Ave-94127/home/1597178,San Francisco MLS,483699,N,Y,37.7311599,-122.4663836
MLS Listing,,Multi-Family (5+ Unit),277-279 Columbus,San Francisco,CA,94133,3500000,4,,Financial District,7319,1668,1907,96,478,,Active,,,http://www.redfin.com/CA/San-Francisco/277-Columbus-Ave-94133/home/40293578,San Francisco MLS,483707,N,Y,37.7976319,-122.4066892
MLS Listing,,Condo/Co-op,488 Folsom St #3806,San Francisco,CA,94105,2675000,2,2,South Beach,1249,,2019,96,2142,1635,Active,,,http://www.redfin.com/CA/San-Francisco/488-Folsom-St-94105/unit-3806/home/162472673,San Francisco MLS,483721,N,Y,37.7875742,-122.3942618
MLS Listing,,Condo/Co-op,488 Folsom St #4704,San Francisco,CA,94105,2180000,1,1.5,South Beach,987,,2019,96,2209,1559,Active,,,http://www.redfin.com/CA/San-Francisco/488-Folsom-St-94105/unit-4704/home/162472307,San Francisco MLS,483732,N,Y,37.7875742,-122.3942618
MLS Listing,,Condo/Co-op,1200 California St Unit 20B,San Francisco,CA,94109,2699000,2,2,Nob Hill,1847,,1962,91,1461,2599,Active,,,http://www.redfin.com/CA/San-Francisco/1200-California-St-94109/unit-20B/home/12400440,San Francisco MLS,483734,N,Y,37.7917486,-122.4144729
MLS Listing,,Condo/Co-op,401 Harrison St Unit 40A,San Francisco,CA,94105,1795000,2,2,South Beach,1078,,2014,95,1665,1239,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-40A/home/144064318,San Francisco MLS,483737,N,Y,37.786063,-122.392176
MLS Listing,,Condo/Co-op,520 Natoma St #9,San Francisco,CA,94103,485000,1,1,South of Market,,,1911,90,,422,Active,,,http://www.redfin.com/CA/San-Francisco/520-Natoma-St-94103/unit-9/home/12228608,San Francisco MLS,483744,N,Y,37.779856,-122.4083003
MLS Listing,,Multi-Family (2-4 Unit),130-136 Mullen Ave,San Francisco,CA,94110,2495000,1,4.5,Bernal Heights,,3380,1900,80,,,Active,,,http://www.redfin.com/CA/San-Francisco/130-Mullen-Ave-94110/home/907151,San Francisco MLS,483783,N,Y,37.7461774,-122.4083956
MLS Listing,,Multi-Family (5+ Unit),3223 Folsom St,San Francisco,CA,94104,2695000,13,,Bernal Heights,5058,3025,1905,38,533,,Active,,,http://www.redfin.com/CA/San-Francisco/3223-Folsom-St-94110/home/756262,San Francisco MLS,483790,N,Y,37.7463094,-122.4131542
MLS Listing,,Condo/Co-op,888 7th St #311,San Francisco,CA,94107,356614,1,1,Potrero Hill,534,,2007,90,668,385,Active,,,http://www.redfin.com/CA/San-Francisco/888-7th-St-94107/unit-311/home/17306006,San Francisco MLS,483800,N,Y,37.7703795,-122.4010623
MLS Listing,,Condo/Co-op,1755 Page St,San Francisco,CA,94117,1249000,2,1,Haight Ashbury,1132,,1912,11,1103,282,Active,,,http://www.redfin.com/CA/San-Francisco/1755-Page-St-94117/home/1683999,San Francisco MLS,483851,N,Y,37.7703406,-122.4495758
MLS Listing,,Condo/Co-op,2165 Beach St #6,San Francisco,CA,94123,1695000,2,2,Marina,1515,,1929,77,1119,695,Active,,,http://www.redfin.com/CA/San-Francisco/2165-Beach-St-94123/unit-6/home/922405,San Francisco MLS,483880,N,Y,37.8032793,-122.4446918
MLS Listing,,Multi-Family (5+ Unit),912 Jackson St,San Francisco,CA,94133,2995000,3,,Nob Hill,4400,1197,1917,91,681,,Active,,,http://www.redfin.com/CA/San-Francisco/912-Jackson-St-94133/home/109079135,San Francisco MLS,483914,N,Y,37.7956779,-122.4102946
MLS Listing,,Condo/Co-op,690 Market St #2401,San Francisco,CA,94104,9900000,4,4.5,Financial District,3595,,2007,76,2754,3718,Active,,,http://www.redfin.com/CA/San-Francisco/690-Market-St-94104/unit-2401/home/21967097,San Francisco MLS,483939,N,Y,37.7882479,-122.4032322
MLS Listing,,Condo/Co-op,181 Fremont Unit 60C,San Francisco,CA,94105,2950000,2,2.5,Yerba Buena,1262,,2018,86,2338,2627,Active,,,http://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-60C/home/164229200,San Francisco MLS,483941,N,Y,37.7898082,-122.3953565
MLS Listing,,Single Family Residential,309 Sawyer St,San Francisco,CA,94134,758000,2,1,Visitacion Valley,800,1646,1944,60,948,,Active,,,http://www.redfin.com/CA/San-Francisco/309-Sawyer-St-94134/home/787232,San Francisco MLS,483943,N,Y,37.7141028,-122.4137981
MLS Listing,,Condo/Co-op,51 Innes Ct #204,San Francisco,CA,94124,899000,2,2,Hunters Point,1190,,2017,90,755,592,Active,,,http://www.redfin.com/CA/San-Francisco/51-Innes-Ct-94124/unit-204/home/148697267,San Francisco MLS,483948,N,Y,37.7272013,-122.3678264
MLS Listing,,Condo/Co-op,501 Hudson Ave #302,San Francisco,CA,94124,698000,1,1,Hunters Point,811,,2016,81,861,435,Active,,,http://www.redfin.com/CA/San-Francisco/501-Hudson-Ave-94124/unit-302/home/105306840,San Francisco MLS,483956,N,Y,37.72850233,-122.3683957
MLS Listing,,Condo/Co-op,902 Filbert,San Francisco,CA,94133,2365000,3,2.5,Russian Hill,1750,,,89,1351,,Active,,,http://www.redfin.com/CA/San-Francisco/902-Filbert-St-94133/home/163573364,San Francisco MLS,483968,N,Y,37.800835,-122.4145402
MLS Listing,,Condo/Co-op,401 Harrison Unit 38G,San Francisco,CA,94105,1195000,1,1,South Beach,759,,2014,89,1574,1157,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-38G/home/144064310,San Francisco MLS,483985,N,Y,37.786063,-122.392176
MLS Listing,,Condo/Co-op,1150 Sacramento St #202,San Francisco,CA,94108,2095000,2,2,Nob Hill,1789,,1989,88,1171,2496,Active,,,http://www.redfin.com/CA/San-Francisco/1150-Sacramento-St-94108/unit-202/home/950420,San Francisco MLS,484001,N,Y,37.7929839,-122.4117974
MLS Listing,,Single Family Residential,3800 Washington St,San Francisco,CA,94118,30000000,9,7.5,Presidio Heights,,20311,1904,88,,,Active,,,http://www.redfin.com/CA/San-Francisco/3800-Washington-St-94118/home/1409136,San Francisco MLS,484008,N,Y,37.7891753,-122.4559681
MLS Listing,,Single Family Residential,35 Rockwood Ct,San Francisco,CA,94127,2600000,3,3,Forest Hill Extension,3018,,1931,89,861,,Active,,,http://www.redfin.com/CA/San-Francisco/35-Rockwood-Ct-94127/home/1156714,San Francisco MLS,484021,N,Y,37.7426848,-122.4570075
MLS Listing,,Condo/Co-op,3063 Washington #3,San Francisco,CA,94115,2995000,4,2.5,Pacific Heights,,,1890,88,,321,Active,,,http://www.redfin.com/CA/San-Francisco/3063-Washington-St-94115/unit-3/home/1384484,San Francisco MLS,484036,N,Y,37.7901386,-122.4436355
MLS Listing,,Condo/Co-op,3027 Buchanan St,San Francisco,CA,94123,1795000,2,1.5,Cow Hollow,,,1892,66,,316,Active,,,http://www.redfin.com/CA/San-Francisco/3027-Buchanan-St-94123/home/12276989,San Francisco MLS,484044,N,Y,37.797891,-122.432642
MLS Listing,,Condo/Co-op,1567 Clay St,San Francisco,CA,94109,2495000,3,2,Nob Hill,2125,,1908,87,1174,400,Active,July-23-2019 09:00 AM,July-23-2019 10:30 AM,http://www.redfin.com/CA/San-Francisco/1567-Clay-St-94109/home/1059106,San Francisco MLS,484066,N,Y,37.792466,-122.418775
MLS Listing,,Single Family Residential,1430 Oakdale Ave,San Francisco,CA,94124,1275000,3,2,Bayview,1450,2495,1972,88,879,,Active,,,http://www.redfin.com/CA/San-Francisco/1430-Oakdale-Ave-94124/home/746551,San Francisco MLS,484072,N,Y,37.7330208,-122.3870416
MLS Listing,,Condo/Co-op,1201 California St #205,San Francisco,CA,94109,899000,2,1,Nob Hill,936,,1927,88,960,1002,Active,,,http://www.redfin.com/CA/San-Francisco/1201-California-St-94109/unit-205/home/12400169,San Francisco MLS,484083,N,Y,37.7910767,-122.4143391
