host_id,host_name,host_since_year,host_since_anniversary,host_since_ann_cleaned,host_since_month,host_since_day,host_since_month_cleaned,host_since_day_cleaned,host_since_date,host_account_age,id,neighborhood,neighborhood_cleaned,city,city_cleaned,state,state_cleaned,zipcode,country,latitude,longitude,location,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
3810065,Anneloes,2012,POINT(9.0 10.0),9.0 10.0,10.0,9.0,10,9,10/9/2012,6.38,731950,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1016,Netherlands,52.3729015,4.878529927,POINT(4.878529927 52.3729015),Apartment,Entire home/apt,2,1,1,1,Real Bed,85,2,15,7,within a day,0.85,24,86,8,8,10,10,10,8
3822344,Art,2012,POINT(10.0 10.0),10.0 10.0,10.0,10.0,10,10,10/10/2012,6.37,3234519,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1074 CJ,Netherlands,52.35682965,4.90139247,POINT(4.90139247 52.35682965),House,Entire home/apt,4,1.5,2,2,Real Bed,139,1,0,3,within a day,0.75,2,90,10,9,8,10,10,9
306192,Conny,2010,POINT(1.0 12.0),1.0 12.0,12.0,1.0,12,1,12/1/2010,8.23,64736,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,unknown,Netherlands,52.36348131,4.867833978,POINT(4.867833978 52.36348131),Boat,Entire home/apt,2,1.5,1,1,Real Bed,110,1,0,3,within a day,1,29,96,10,10,10,10,10,9
3822467,Christa,2012,POINT(10.0 10.0),10.0 10.0,10.0,10.0,10,10,10/10/2012,6.37,741990,Oostelijk Havengebied - Indische Buurt,Docklands - Indian Neighborhood,Amsterdam,Amsterdam,North Holland,North Holland,1019,Netherlands,52.37364085,4.934498587,POINT(4.934498587 52.37364085),House,Entire home/apt,4,1,3,3,Real Bed,85,2,40,2,within an hour,1,26,97,9,9,10,10,9,9
3823105,Suzanna,2012,POINT(10.0 10.0),10.0 10.0,10.0,10.0,10,10,10/10/2012,6.37,4393035,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1015 JC,Netherlands,52.38032913,4.882991613,POINT(4.882991613 52.38032913),House,Entire home/apt,2,1,1,1,Real Bed,135,1,0,2,within a few hours,1,0,95,10,10,10,10,9,9
3823105,Suzanna,2012,POINT(10.0 10.0),10.0 10.0,10.0,10.0,10,10,10/10/2012,6.37,3868410,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1015,Netherlands,52.37907729,4.887844975,POINT(4.887844975 52.37907729),Apartment,Entire home/apt,2,1,0,1,Real Bed,99,2,20,1,within a few hours,1,1,100,10,10,10,10,10,10
3823268,Geerke,2012,POINT(10.0 10.0),10.0 10.0,10.0,10.0,10,10,10/10/2012,6.37,733654,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1018 WA,Netherlands,52.37297006,4.92200039,POINT(4.92200039 52.37297006),Apartment,Entire home/apt,4,1,2,3,Real Bed,120,2,20,3,within a day,0.5,8,100,10,10,10,10,10,10
3823951,Noortje,2012,POINT(10.0 10.0),10.0 10.0,10.0,10.0,10,10,10/10/2012,6.37,2541341,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1015 JP,Netherlands,52.38021704,4.885573781,POINT(4.885573781 52.38021704),Apartment,Entire home/apt,2,1,1,2,Real Bed,109,1,0,2,within an hour,1,7,91,9,10,9,9,10,8
3824118,Nina,2012,POINT(10.0 10.0),10.0 10.0,10.0,10.0,10,10,10/10/2012,6.37,754076,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1073 BH,Netherlands,52.35783646,4.898454379,POINT(4.898454379 52.35783646),Apartment,Entire home/apt,2,1,1,2,Real Bed,123,2,35,2,within a few hours,0.7,116,98,10,10,10,10,9,10
3827803,Erik,2012,POINT(10.0 10.0),10.0 10.0,10.0,10.0,10,10,10/10/2012,6.37,734449,Westerpark,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1013,Netherlands,52.38711756,4.878865388,POINT(4.878865388 52.38711756),Apartment,Entire home/apt,4,1,2,3,Real Bed,115,1,0,5,N/A,1,2,99,10,10,10,10,10,9
3828115,Carson,2012,POINT(10.0 10.0),10.0 10.0,10.0,10.0,10,10,10/10/2012,6.37,763345,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1015,Netherlands,52.3775586,4.892121189,POINT(4.892121189 52.3775586),Apartment,Entire home/apt,4,1,2,2,Real Bed,160,2,25,4,within a few hours,0.88,22,90,9,8,9,9,10,9
3833304,Roos,2012,POINT(11.0 10.0),11.0 10.0,10.0,11.0,10,11,10/11/2012,6.37,781234,Westerpark,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1051,Netherlands,52.38708484,4.874854081,POINT(4.874854081 52.38708484),Apartment,Entire home/apt,2,1,1,1,Real Bed,85,2,0,3,within a day,0.5,42,92,9,9,9,10,9,9
3839497,Aafke,2012,POINT(11.0 10.0),11.0 10.0,10.0,11.0,10,11,10/11/2012,6.37,1149637,Westerpark,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1051 BR,Netherlands,52.38124779,4.874116285,POINT(4.874116285 52.38124779),Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,2,within an hour,1,21,97,10,10,10,10,9,9
307265,Janto,2010,POINT(2.0 12.0),2.0 12.0,12.0,2.0,12,2,12/2/2010,8.23,63008,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,1054,Netherlands,52.35885104,4.862995955,POINT(4.862995955 52.35885104),Apartment,Entire home/apt,6,1,1,3,Real Bed,89,2,35,3,within a day,0.7,110,94,9,9,10,10,9,9
3839770,Freddie,2012,POINT(11.0 10.0),11.0 10.0,10.0,11.0,10,11,10/11/2012,6.37,736016,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1012,Netherlands,52.37718749,4.898135822,POINT(4.898135822 52.37718749),Bed & Breakfast,Shared room,4,1,1,4,Real Bed,175,1,0,3,N/A,1,0,95,10,10,10,10,9,9
3839770,Freddie,2012,POINT(11.0 10.0),11.0 10.0,10.0,11.0,10,11,10/11/2012,6.37,1566167,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1012 LR,Netherlands,52.37080947,4.894460973,POINT(4.894460973 52.37080947),Bed & Breakfast,Private room,2,1,1,1,Real Bed,119,1,0,1,N/A,1,1,95,2,2,2,2,10,2
3840119,Claartje,2012,POINT(11.0 10.0),11.0 10.0,10.0,11.0,10,11,10/11/2012,6.37,735973,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,unknown,Netherlands,52.35807182,4.858119443,POINT(4.858119443 52.35807182),Apartment,Private room,3,1,1,3,Real Bed,99,2,25,2,within an hour,1,39,94,10,10,10,9,9,9
3845938,Maud,2012,POINT(12.0 10.0),12.0 10.0,10.0,12.0,10,12,10/12/2012,6.37,4657446,Centrum-Oost,Center-East,Amsterdam,Amsterdam,Noord-Holland,North Holland,1017 RD,Netherlands,52.36257178,4.885833292,POINT(4.885833292 52.36257178),House,Entire home/apt,4,1.5,2,2,Real Bed,195,2,40,1,within a day,0.74,5,92,8,8,10,10,9,9
3846003,Patri And Carlos,2012,POINT(12.0 10.0),12.0 10.0,10.0,12.0,10,12,10/12/2012,6.37,740995,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1018 GA,Netherlands,52.3612266,4.90882449,POINT(4.90882449 52.3612266),Apartment,Entire home/apt,4,1,2,2,Real Bed,119,2,15,3,within a few hours,1,55,92,9,9,10,10,9,9
3848966,Els,2012,POINT(12.0 10.0),12.0 10.0,10.0,12.0,10,12,10/12/2012,6.37,747889,Westerpark,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1052VH,Netherlands,52.37709439,4.872489261,POINT(4.872489261 52.37709439),Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,25,1,within a few hours,0.92,7,98,9,10,10,10,10,10
3854106,Stacey,2012,POINT(13.0 10.0),13.0 10.0,10.0,13.0,10,13,10/13/2012,6.37,737788,Centrum-West,Center-West,Amsterdam,Amsterdam,Noord-Holland,North Holland,unknown,Netherlands,52.37215546,4.900293122,POINT(4.900293122 52.37215546),Apartment,Entire home/apt,2,1,2,3,Real Bed,150,2,0,1,within a few hours,1,8,97,9,9,10,10,10,9
3854602,Adriaan & Marlieke,2012,POINT(13.0 10.0),13.0 10.0,10.0,13.0,10,13,10/13/2012,6.37,5049531,Centrum-West,Center-West,Amsterdam,Amsterdam,Noord-Holland,North Holland,1017,Netherlands,52.36690091,4.882741126,POINT(4.882741126 52.36690091),Apartment,Entire home/apt,4,2,2,2,Real Bed,240,1,50,2,within a day,1,0,95,10,10,10,10,9,9
3856517,Alexander,2012,POINT(13.0 10.0),13.0 10.0,10.0,13.0,10,13,10/13/2012,6.37,881384,Oostelijk Havengebied - Indische Buurt,Docklands - Indian Neighborhood,Amsterdam,Amsterdam,North Holland,North Holland,1094,Netherlands,52.36485055,4.93721388,POINT(4.93721388 52.36485055),Apartment,Entire home/apt,2,1,1,1,Real Bed,70,0,0,8,within a day,0.65,40,93,9,9,10,10,9,9
3863440,Marieke,2012,POINT(14.0 10.0),14.0 10.0,10.0,14.0,10,14,10/14/2012,6.36,738926,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1018,Netherlands,52.37127374,4.911632419,POINT(4.911632419 52.37127374),Apartment,Private room,4,1,1,2,Real Bed,165,1,40,1,within a day,0.5,0,95,10,10,10,10,9,9
307370,Sophie,2010,POINT(2.0 12.0),2.0 12.0,12.0,2.0,12,2,12/2/2010,8.23,63016,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1078,Netherlands,52.34654543,4.902214338,POINT(4.902214338 52.34654543),Apartment,Entire home/apt,2,1.5,1,1,Real Bed,99,1,24,2,within a day,0.8,6,97,10,10,10,10,10,10
3864205,Sophie,2012,POINT(14.0 10.0),14.0 10.0,10.0,14.0,10,14,10/14/2012,6.36,2543110,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1052,Netherlands,52.3810558,4.880285663,POINT(4.880285663 52.3810558),Apartment,Entire home/apt,4,1,2,2,Real Bed,195,1,0,5,within a day,0.9,11,91,9,9,9,10,9,9
3864840,Zeph,2012,POINT(14.0 10.0),14.0 10.0,10.0,14.0,10,14,10/14/2012,6.36,3238016,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,1058 GX,Netherlands,52.35982403,4.851737813,POINT(4.851737813 52.35982403),Apartment,Entire home/apt,4,1,1,2,Real Bed,149,2,20,2,within a few hours,1,8,100,10,10,10,10,10,9
3865635,Gyuszi,2012,POINT(14.0 10.0),14.0 10.0,10.0,14.0,10,14,10/14/2012,6.36,5822371,Slotervaart,Slotervaart,Amsterdam,Amsterdam,Noord-Holland,North Holland,1065 SZ,Netherlands,52.35203003,4.830771675,POINT(4.830771675 52.35203003),House,Private room,2,1,1,1,Real Bed,99,1,0,2,within an hour,1,0,95,10,10,10,10,9,9
3865635,Gyuszi,2012,POINT(14.0 10.0),14.0 10.0,10.0,14.0,10,14,10/14/2012,6.36,5824414,Slotervaart,Slotervaart,Amsterdam,Amsterdam,Noord-Holland,North Holland,1065 SZ,Netherlands,52.35192788,4.83188154,POINT(4.83188154 52.35192788),House,Private room,1,1,1,1,Real Bed,89,1,0,2,within an hour,1,0,95,10,10,10,10,9,9
3867472,Daria,2012,POINT(14.0 10.0),14.0 10.0,10.0,14.0,10,14,10/14/2012,6.36,739451,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,1057,Netherlands,52.36087314,4.865225381,POINT(4.865225381 52.36087314),Apartment,Entire home/apt,4,1,2,2,Real Bed,149,2,15,2,within a day,0.7,16,96,9,9,10,10,9,9
3869034,Marloes & Tyl,2012,POINT(14.0 10.0),14.0 10.0,10.0,14.0,10,14,10/14/2012,6.36,739627,Slotervaart,Slotervaart,Amsterdam,Amsterdam,Noord-Holland,North Holland,1057,Netherlands,52.36726209,4.849128285,POINT(4.849128285 52.36726209),Apartment,Entire home/apt,2,1,1,1,Real Bed,90,2,25,3,within a few hours,0.93,18,97,10,10,10,10,9,10
3869227,Pia,2012,POINT(14.0 10.0),14.0 10.0,10.0,14.0,10,14,10/14/2012,6.36,5753789,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,Noord-Holland,North Holland,1053 AT,Netherlands,52.36749915,4.86696059,POINT(4.86696059 52.36749915),Apartment,Private room,2,1,1,1,Real Bed,40,1,0,1,within a day,1,0,95,10,10,10,10,9,9
3877342,Nicole,2012,POINT(15.0 10.0),15.0 10.0,10.0,15.0,10,15,10/15/2012,6.36,741043,Westerpark,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1051,Netherlands,52.39018202,4.877617609,POINT(4.877617609 52.39018202),Boat,Entire home/apt,4,1,2,2,Real Bed,299,2,35,1,within an hour,1,5,100,10,10,10,10,10,10
3877342,Nicole,2012,POINT(15.0 10.0),15.0 10.0,10.0,15.0,10,15,10/15/2012,6.36,768737,Westerpark,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1051 MA,Netherlands,52.38478714,4.862648625,POINT(4.862648625 52.38478714),Boat,Private room,2,1,1,1,Real Bed,119,1,0,1,within an hour,1,35,95,9,10,9,9,10,9
3877342,Nicole,2012,POINT(15.0 10.0),15.0 10.0,10.0,15.0,10,15,10/15/2012,6.36,1482851,Westerpark,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1051 MA,Netherlands,52.37446385,4.865609412,POINT(4.865609412 52.37446385),Boat,Private room,2,1,1,1,Real Bed,119,1,0,1,within an hour,1,4,95,10,10,10,10,9,9
14589,Rutger,2009,POINT(23.0 4.0),23.0 4.0,4.0,23.0,4,23,4/23/2009,9.84,738245,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1015,Netherlands,52.37935439,4.883276386,POINT(4.883276386 52.37935439),House,Entire home/apt,2,1,1,1,Real Bed,90,1,0,3,N/A,1,8,93,10,9,9,9,10,9
311067,Dan,2010,POINT(6.0 12.0),6.0 12.0,12.0,6.0,12,6,12/6/2010,8.22,2456244,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1072,Netherlands,52.357282,4.88893629,POINT(4.88893629 52.357282),Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,55,1,0,4,within a few hours,1,13,91,9,9,10,10,10,9
3878426,Taco,2012,POINT(15.0 10.0),15.0 10.0,10.0,15.0,10,15,10/15/2012,6.36,2340615,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,1053 GM,Netherlands,52.36454187,4.86346889,POINT(4.86346889 52.36454187),Apartment,Entire home/apt,4,1,2,2,Real Bed,135,4,20,2,N/A,1,7,97,10,9,10,10,10,9
3878625,Meike,2012,POINT(15.0 10.0),15.0 10.0,10.0,15.0,10,15,10/15/2012,6.36,3793956,Westerpark,Westerpark,Amsterdam,Amsterdam,Noord-Holland,North Holland,unknown,Netherlands,52.38371887,4.880554148,POINT(4.880554148 52.38371887),House,Entire home/apt,4,1,3,4,Real Bed,193,1,0,3,within a few hours,0.9,3,100,10,10,9,10,9,10
3879155,S,2012,POINT(15.0 10.0),15.0 10.0,10.0,15.0,10,15,10/15/2012,6.36,978852,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,1056 JW,Netherlands,52.3739824,4.862960454,POINT(4.862960454 52.3739824),Apartment,Private room,2,1,1,1,Real Bed,60,1,5,2,within an hour,1,61,86,9,8,9,9,9,8
3886333,Sheila,2012,POINT(16.0 10.0),16.0 10.0,10.0,16.0,10,16,10/16/2012,6.36,3725271,Oostelijk Havengebied - Indische Buurt,Docklands - Indian Neighborhood,Amsterdam,Amsterdam,North Holland,North Holland,1019 KA,Netherlands,52.36873539,4.937704264,POINT(4.937704264 52.36873539),Apartment,Private room,2,1,1,1,Real Bed,30,2,15,1,within a day,0.76,11,93,9,8,9,10,10,9
3888452,Zahra,2012,POINT(16.0 10.0),16.0 10.0,10.0,16.0,10,16,10/16/2012,6.36,742634,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1017 HW,Netherlands,52.36334781,4.897792196,POINT(4.897792196 52.36334781),Apartment,Entire home/apt,3,1,1,3,Real Bed,150,2,30,2,within an hour,1,38,97,10,10,10,10,10,10
3888519,Micha,2012,POINT(16.0 10.0),16.0 10.0,10.0,16.0,10,16,10/16/2012,6.36,4590871,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Amsterdam,NH,North Holland,1073 AT,Netherlands,52.35708692,4.892891941,POINT(4.892891941 52.35708692),Apartment,Entire home/apt,2,1,2,2,Real Bed,150,2,30,2,within a day,0.8,0,95,10,10,10,10,9,9
3889210,Marjolein,2012,POINT(16.0 10.0),16.0 10.0,10.0,16.0,10,16,10/16/2012,6.36,742812,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1017,Netherlands,52.36528025,4.8927649,POINT(4.8927649 52.36528025),Apartment,Entire home/apt,2,1,1,1,Real Bed,265,1,0,2,within an hour,1,3,100,9,10,10,10,10,9
3889210,Marjolein,2012,POINT(16.0 10.0),16.0 10.0,10.0,16.0,10,16,10/16/2012,6.36,4714488,Centrum-Oost,Center-East,Amsterdam,Amsterdam,Noord-Holland,North Holland,1017 HH,Netherlands,52.3623942,4.893001859,POINT(4.893001859 52.3623942),Bed & Breakfast,Entire home/apt,2,1,1,1,Real Bed,159,1,0,2,within an hour,1,0,95,10,10,10,10,9,9
3891498,Marlice,2012,POINT(16.0 10.0),16.0 10.0,10.0,16.0,10,16,10/16/2012,6.36,2563447,Oud-Oost,Former East,Amsterdam,Amsterdam,North Holland,North Holland,1093 VD,Netherlands,52.36451106,4.928852915,POINT(4.928852915 52.36451106),Apartment,Entire home/apt,3,1,1,1,Real Bed,69,2,15,1,within a few hours,0.9,13,98,10,9,10,10,9,9
3892087,Henriette,2012,POINT(16.0 10.0),16.0 10.0,10.0,16.0,10,16,10/16/2012,6.36,3772085,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1011 VM,Netherlands,52.36909379,4.904741341,POINT(4.904741341 52.36909379),Apartment,Entire home/apt,4,2,2,4,Real Bed,160,1,0,14,N/A,1,0,95,10,10,10,10,9,9
312121,Morgan,2010,POINT(7.0 12.0),7.0 12.0,12.0,7.0,12,7,12/7/2010,8.22,63872,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,unknown,Netherlands,52.36861453,4.905987916,POINT(4.905987916 52.36861453),Apartment,Entire home/apt,3,1,1,1,Real Bed,127,2,40,3,within a day,0.9,38,98,10,10,10,10,10,9
3895097,Jill,2012,POINT(16.0 10.0),16.0 10.0,10.0,16.0,10,16,10/16/2012,6.36,743480,Noord-West,North West,Amsterdam,Amsterdam,North Holland,North Holland,1035,Netherlands,52.42538071,4.88990036,POINT(4.88990036 52.42538071),Apartment,Entire home/apt,4,1,1,2,Real Bed,62,2,15,2,within a day,0.5,29,89,9,9,9,9,8,9
3896684,Michiel,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,2671357,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,1053 SJ,Netherlands,52.36918823,4.866676197,POINT(4.866676197 52.36918823),Apartment,Entire home/apt,4,1,2,4,Real Bed,169,1,0,3,within an hour,1,22,93,10,10,10,10,9,9
3897376,Oki & Frank,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,743788,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,1054,Netherlands,52.36456757,4.87563954,POINT(4.87563954 52.36456757),Bed & Breakfast,Private room,2,1,1,1,Real Bed,125,1,0,2,within an hour,1,0,95,10,10,10,10,9,9
3897376,Oki & Frank,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,745799,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,1054 BC,Netherlands,52.36553755,4.875464921,POINT(4.875464921 52.36553755),Bed & Breakfast,Private room,2,1,1,1,Real Bed,125,1,0,2,within an hour,1,0,95,10,10,10,10,9,9
3897878,Elly,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,4137425,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1017 EC,Netherlands,52.3630943,4.898616681,POINT(4.898616681 52.3630943),Boat,Entire home/apt,6,1,2,2,Real Bed,125,2,45,2,within a few hours,0.91,6,97,9,8,10,9,10,9
3898249,Quincy,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,743992,Bos en Lommer,Forest and Shade,Amsterdam,Amsterdam,North Holland,North Holland,1055,Netherlands,52.37884387,4.853164317,POINT(4.853164317 52.37884387),Apartment,Entire home/apt,2,1,1,1,Futon,125,2,50,5,within a few hours,1,0,95,10,10,10,10,9,9
3898728,Tim,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,760421,Slotervaart,Slotervaart,Slotervaart,Slotervaart,North Holland,North Holland,1058 EB,Netherlands,52.36226005,4.843722467,POINT(4.843722467 52.36226005),Apartment,Entire home/apt,5,1.5,3,3,Real Bed,150,5,25,7,within a few hours,0.75,0,95,10,10,10,10,9,9
3898728,Tim,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,743988,Slotervaart,Slotervaart,Slotervaart,Slotervaart,North Holland,North Holland,1058,Netherlands,52.36078952,4.843620352,POINT(4.843620352 52.36078952),Apartment,Private room,2,1.5,1,1,Real Bed,79,1,0,3,within a few hours,0.75,17,91,10,8,10,9,9,9
3899684,Kiki & Chris,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,1083466,Centrum-Oost,Center-East,Amsterdam,Amsterdam,Noord-Holland,North Holland,1017 WC,Netherlands,52.36237366,4.892340538,POINT(4.892340538 52.36237366),House,Entire home/apt,4,2,4,6,Real Bed,350,4,0,3,within a few hours,0.78,6,93,9,9,10,10,9,9
3899684,Kiki & Chris,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,744386,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1017,Netherlands,52.36164111,4.902113679,POINT(4.902113679 52.36164111),Apartment,Entire home/apt,4,1,2,5,Real Bed,220,1,30,7,within a few hours,0.77,2,100,10,10,10,10,10,10
312454,Rachelle,2010,POINT(7.0 12.0),7.0 12.0,12.0,7.0,12,7,12/7/2010,8.22,4587668,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1017 KL,Netherlands,52.36171533,4.891615173,POINT(4.891615173 52.36171533),Apartment,Entire home/apt,2,1,1,1,Real Bed,105,2,20,2,within an hour,1,2,100,10,10,10,10,10,9
3899684,Kiki & Chris,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,744520,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1017,Netherlands,52.35958663,4.902267765,POINT(4.902267765 52.35958663),Apartment,Entire home/apt,4,1,2,5,Real Bed,240,2,30,7,within a few hours,0.77,2,90,9,9,10,9,9,9
3899684,Kiki & Chris,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,1086795,Centrum-Oost,Center-East,Amsterdam,Amsterdam,North Holland,North Holland,1017 WC,Netherlands,52.36243326,4.897734003,POINT(4.897734003 52.36243326),Apartment,Entire home/apt,2,1,1,1,Real Bed,125,2,0,2,within a few hours,0.77,6,92,8,10,10,10,10,8
3899684,Kiki & Chris,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,5043969,Centrum-Oost,Center-East,Amsterdam,Amsterdam,Noord-Holland,North Holland,1017 WC,Netherlands,52.36206978,4.899163641,POINT(4.899163641 52.36206978),Apartment,Entire home/apt,2,1,1,2,Real Bed,125,1,0,1,within a few hours,0.77,0,95,10,10,10,10,9,9
3904204,Julia,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,3831864,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1072NN,Netherlands,52.35447187,4.890985359,POINT(4.890985359 52.35447187),Apartment,Private room,4,1,1,1,Real Bed,75,1,0,8,N/A,1,0,95,10,10,10,10,9,9
3906441,Madelon,2012,POINT(17.0 10.0),17.0 10.0,10.0,17.0,10,17,10/17/2012,6.35,2698154,Zuid,South,Amsterdam,Amsterdam,North Holland,North Holland,1076 AS,Netherlands,52.34418822,4.867635326,POINT(4.867635326 52.34418822),Apartment,Entire home/apt,4,1,2,2,Real Bed,195,1,0,2,within a few hours,0.8,8,94,10,10,10,10,10,9
3913240,Reinout,2012,POINT(18.0 10.0),18.0 10.0,10.0,18.0,10,18,10/18/2012,6.35,4763419,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,Noord-Holland,North Holland,1053MK,Netherlands,52.36619026,4.875848257,POINT(4.875848257 52.36619026),Apartment,Entire home/apt,2,1.5,1,1,Real Bed,138,1,0,2,within an hour,1,1,100,10,10,10,10,8,8
3914844,Monique,2012,POINT(18.0 10.0),18.0 10.0,10.0,18.0,10,18,10/18/2012,6.35,3003543,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Amsterdam,North Holland,North Holland,1054XA,Netherlands,52.36132323,4.863330665,POINT(4.863330665 52.36132323),Apartment,Entire home/apt,5,1,2,5,Real Bed,140,4,20,3,within a day,1,3,87,10,9,10,10,9,9
3917644,Hugo & Lieke,2012,POINT(19.0 10.0),19.0 10.0,10.0,19.0,10,19,10/19/2012,6.35,791690,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1015 CE,Netherlands,52.37751032,4.888011689,POINT(4.888011689 52.37751032),Boat,Entire home/apt,2,1,1,1,Real Bed,149,1,0,2,within a few hours,1,28,99,10,10,10,10,10,9
3918769,Dorine,2012,POINT(19.0 10.0),19.0 10.0,10.0,19.0,10,19,10/19/2012,6.35,746760,Centrum-West,Center-West,Amsterdam,Amsterdam,North Holland,North Holland,1013 GC,Netherlands,52.37920693,4.889653041,POINT(4.889653041 52.37920693),Apartment,Entire home/apt,4,1,2,2,Pull-out Sofa,295,1,0,1,within an hour,1,23,95,10,9,10,10,10,9
