host_id,host_kpi,host_name,host_since_year,host_since_anniversary,host_since_ann_cleaned,host_since_month,host_since_day,host_since_month_cleaned,host_since_day_cleaned,host_since_date,host_account_age,id,neighborhood,neighborhood_cleaned,city,neighborhood_kpi,city_cleaned,state,state_cleaned,zipcode,country,latitude,longitude,location,property_type,room_type,accommodates,bathrooms,bedrooms,bedrooms_kpi,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,number_of_reviews_kpi,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,apx_number_of_stays,est_daily_revenue_include0,est_daily_revenue_include1,est_daily_revenue_include>1,est_daily_revenue,est_revenue_per_booking,est_total_revenue,est_yearly_revenue
20898353,Low,Astrid,2014,POINT(3.0 9.0),3.0 9.0,9.0,3.0,9,3,9/3/2014,4.48,4031136,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1054 MH,Netherlands,52.36165367,4.863828807,POINT(4.863828807 52.36165367),Apartment,Entire home/apt,2,1,0,0,1,Real Bed,99,1,0,3,within a day,0.8,5,Low,95,8,8,9,7,9,8,10,,99,,99,297,2970,662.92
20900536,Low,Willemien,2014,POINT(3.0 9.0),3.0 9.0,9.0,3.0,9,3,9/3/2014,4.48,4031455,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1054 DM,Netherlands,52.36309281,4.871386079,POINT(4.871386079 52.36309281),Bed & Breakfast,Private room,3,1,1,1,2,Real Bed,56,2,20,4,within a few hours,1,50,Medium,93,10,10,10,10,10,10,100,,,56,56,224,22400,4999.84
20921327,Low,Hermann,2014,POINT(4.0 9.0),4.0 9.0,9.0,4.0,9,4,9/4/2014,4.48,4035170,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015 DT,Netherlands,52.37774491,4.886041115,POINT(4.886041115 52.37774491),Boat,Entire home/apt,4,1,1,1,2,Real Bed,200,2,50,3,within an hour,1,7,Low,100,10,9,10,10,9,8,14,,,200,200,600,8400,1876.09
20940449,Low,Tamara,2014,POINT(4.0 9.0),4.0 9.0,9.0,4.0,9,4,9/4/2014,4.48,4921912,Westerpark,Westerpark,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1013,Netherlands,52.38951318,4.879201343,POINT(4.879201343 52.38951318),Apartment,Private room,2,1,1,1,1,Real Bed,85,1,0,2,within a day,0.59,2,Low,95,10,10,10,10,9,9,4,,85,,85,170,680,151.87
1266717,Low,Nanne & Nick,2011,POINT(9.0 10.0),9.0 10.0,10.0,9.0,10,9,10/9/2011,7.38,2448511,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1052,Netherlands,52.37253369,4.874725581,POINT(4.874725581 52.37253369),House,Entire home/apt,5,1.5,2,2,6,Real Bed,129,2,35,2,within a few hours,0.96,26,Low,86,9,8,9,9,9,8,52,,,129,129,258,13416,1817.44
20965087,Low,Erwin,2014,POINT(5.0 9.0),5.0 9.0,9.0,5.0,9,5,9/5/2014,4.47,4043258,Oostelijk Havengebied - Indische Buurt,Docklands - Indian Neighborhood,Amsterdam,Low,Amsterdam,North Holland,North Holland,1095 KV,Netherlands,52.3618006,4.944541169,POINT(4.944541169 52.3618006),Apartment,Entire home/apt,2,1,2,2,1,Real Bed,100,2,20,1,N/A,1,0,Low,95,10,10,10,10,9,9,0,,,100,100,100,0,0.00
20967132,Low,Thijs,2014,POINT(5.0 9.0),5.0 9.0,9.0,5.0,9,5,9/5/2014,4.47,4043732,Westerpark,Westerpark,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1051,Netherlands,52.38453985,4.874139929,POINT(4.874139929 52.38453985),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,75,1,0,1,within a few hours,0.9,13,Low,91,9,10,10,10,9,9,26,,75,,75,75,1950,435.79
20979568,Low,Machteld,2014,POINT(5.0 9.0),5.0 9.0,9.0,5.0,9,5,9/5/2014,4.47,5356651,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1054 JZ,Netherlands,52.35991959,4.861052216,POINT(4.861052216 52.35991959),Apartment,Entire home/apt,4,1,2,2,2,Real Bed,170,1,0,1,within an hour,1,0,Low,95,10,10,10,10,9,9,0,,170,,170,170,0,0.00
21013817,Low,Eline,2014,POINT(6.0 9.0),6.0 9.0,9.0,6.0,9,6,9/6/2014,4.47,4188263,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1073,Netherlands,52.35499962,4.901181635,POINT(4.901181635 52.35499962),Apartment,Private room,2,1,1,1,1,Real Bed,79,2,50,2,within a few hours,0.85,1,Low,100,10,8,10,10,8,8,2,,,79,79,158,316,70.66
21027968,Low,Michael,2014,POINT(7.0 9.0),7.0 9.0,9.0,7.0,9,7,9/7/2014,4.47,4054648,Oud-Oost,Former East,Amsterdam,Low,Amsterdam,North Holland,North Holland,1091 ST,Netherlands,52.35181541,4.914881156,POINT(4.914881156 52.35181541),Bed & Breakfast,Private room,2,1,1,1,1,Real Bed,80,1,0,2,within an hour,1,5,Low,96,10,10,10,10,9,9,10,,80,,80,160,1600,358.01
21032776,Low,Sietze,2014,POINT(7.0 9.0),7.0 9.0,9.0,7.0,9,7,9/7/2014,4.47,4612373,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1017,Netherlands,52.36241645,4.886542389,POINT(4.886542389 52.36241645),Apartment,Entire home/apt,3,1,1,1,2,Real Bed,100,1,25,2,within a day,0.71,2,Low,100,10,10,8,10,10,10,4,,125,,125,250,1000,223.75
21040569,Low,Julia,2014,POINT(7.0 9.0),7.0 9.0,9.0,7.0,9,7,9/7/2014,4.47,4065532,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1054,Netherlands,52.35805823,4.859156173,POINT(4.859156173 52.35805823),House,Entire home/apt,2,1,1,1,1,Real Bed,130,1,0,2,within a few hours,1,5,Low,96,10,10,10,10,9,9,10,,130,,130,260,2600,581.76
21042827,Low,Tabitha,2014,POINT(7.0 9.0),7.0 9.0,9.0,7.0,9,7,9/7/2014,4.47,4057394,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1018 AG,Netherlands,52.36608015,4.926275687,POINT(4.926275687 52.36608015),Apartment,Entire home/apt,4,1,2,2,2,Real Bed,150,2,25,3,within a day,1,1,Low,100,10,10,10,10,10,10,2,,,150,150,450,900,201.38
21046373,Low,Esther,2014,POINT(7.0 9.0),7.0 9.0,9.0,7.0,9,7,9/7/2014,4.47,4058035,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1076,Netherlands,52.34828708,4.863704626,POINT(4.863704626 52.34828708),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,99,0,0,4,within a day,0.5,1,Low,100,10,10,10,10,8,10,2,99,,,99,396,792,177.21
21070236,Low,Jorden,2014,POINT(8.0 9.0),8.0 9.0,9.0,8.0,9,8,9/8/2014,4.47,4062131,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015 DT,Netherlands,52.37561809,4.884296783,POINT(4.884296783 52.37561809),Apartment,Private room,3,1,1,1,1,Real Bed,105,2,15,2,N/A,1,6,Low,84,8,8,9,10,10,9,12,,,105,105,210,2520,564.21
1266717,Low,Nanne & Nick,2011,POINT(9.0 10.0),9.0 10.0,10.0,9.0,10,9,10/9/2011,7.38,5846563,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1011 GS,Netherlands,52.37032733,4.90154847,POINT(4.90154847 52.37032733),Apartment,Entire home/apt,4,2,3,3 or more,3,Real Bed,325,3,55,1,within a few hours,0.96,0,Low,95,10,10,10,10,9,9,0,,,325,325,325,0,0.00
21072890,Low,Martijn,2014,POINT(8.0 9.0),8.0 9.0,9.0,8.0,9,8,9/8/2014,4.47,4062732,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1053 PK,Netherlands,52.36325087,4.861589597,POINT(4.861589597 52.36325087),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,90,1,0,3,within an hour,1,8,Low,95,9,10,10,10,10,9,16,,90,,90,270,4320,967.21
21077938,Low,Bas,2014,POINT(8.0 9.0),8.0 9.0,9.0,8.0,9,8,9/8/2014,4.47,4063965,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1073,Netherlands,52.3515922,4.895209422,POINT(4.895209422 52.3515922),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,85,2,5,2,within an hour,1,34,Low,95,10,10,9,10,10,9,68,,,85,85,170,11560,2588.18
21089943,Low,Kristin,2014,POINT(8.0 9.0),8.0 9.0,9.0,8.0,9,8,9/8/2014,4.47,4066573,Oud-Oost,Former East,Amsterdam,Low,Amsterdam,North Holland,North Holland,1092 GG,Netherlands,52.35537314,4.925088745,POINT(4.925088745 52.35537314),Apartment,Entire home/apt,2,1,0,0,1,Real Bed,120,1,0,1,within an hour,1,3,Low,87,10,9,10,10,7,8,6,,120,,120,120,720,161.20
21113103,Low,Minke,2014,POINT(9.0 9.0),9.0 9.0,9.0,9.0,9,9,9/9/2014,4.46,4070598,Slotervaart,Slotervaart,Amsterdam,Low,Amsterdam,Noord-Holland,North Holland,1062,Netherlands,52.35147503,4.83542858,POINT(4.83542858 52.35147503),Apartment,Private room,2,1,1,1,1,Real Bed,50,0,0,2,within a few hours,1,7,Low,94,10,9,10,10,9,9,14,50,,,50,100,1400,313.64
21114488,Low,Jehan,2014,POINT(9.0 9.0),9.0 9.0,9.0,9.0,9,9,9/9/2014,4.46,4070901,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012 EH,Netherlands,52.37518829,4.899106495,POINT(4.899106495 52.37518829),Apartment,Entire home/apt,4,1,3,3 or more,4,Real Bed,250,2,0,3,within a few hours,1,2,Low,100,9,10,10,10,10,10,4,,,250,250,750,3000,672.09
21119299,Low,Melany,2014,POINT(9.0 9.0),9.0 9.0,9.0,9.0,9,9,9/9/2014,4.46,4673555,Slotervaart,Slotervaart,Amsterdam,Low,Amsterdam,Noord-Holland,North Holland,1065 LV,Netherlands,52.35779858,4.821031373,POINT(4.821031373 52.35779858),Apartment,Entire home/apt,3,1,1,1,2,Real Bed,115,1,25,1,within a few hours,1,0,Low,95,10,10,10,10,9,9,0,,140,,140,140,0,0.00
21129960,Low,Melissa,2014,POINT(9.0 9.0),9.0 9.0,9.0,9.0,9,9,9/9/2014,4.46,4074189,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1072 GP,Netherlands,52.35381755,4.89235987,POINT(4.89235987 52.35381755),Apartment,Private room,2,1,1,1,1,Real Bed,70,1,0,1,within a day,0.67,1,Low,100,8,10,8,10,10,8,2,,70,,70,70,140,31.36
21137542,Low,Felix,2014,POINT(9.0 9.0),9.0 9.0,9.0,9.0,9,9,9/9/2014,4.46,4294457,Oud-Oost,Former East,Amsterdam,Low,Amsterdam,Noord-Holland,North Holland,1093,Netherlands,52.36036497,4.926318591,POINT(4.926318591 52.36036497),Loft,Entire home/apt,2,1,1,1,1,Real Bed,82,0,0,2,within a day,1,1,Low,80,8,8,8,8,6,8,2,82,,,82,164,328,73.48
21158795,Low,Ella & Anton,2014,POINT(10.0 9.0),10.0 9.0,9.0,10.0,9,10,9/10/2014,4.46,4141348,Geuzenveld - Slotermeer,Geuzenveld - Slotermeer,Amsterdam,Low,Amsterdam,North Holland,North Holland,1067 CP,Netherlands,52.38216335,4.807185578,POINT(4.807185578 52.38216335),Apartment,Private room,2,1.5,1,1,1,Real Bed,60,1,0,1,within a day,1,8,Low,97,10,10,10,10,9,10,16,,60,,60,60,960,215.20
21167882,Low,Pauline,2014,POINT(10.0 9.0),10.0 9.0,9.0,10.0,9,10,9/10/2014,4.46,4201857,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1056 KX,Netherlands,52.36990244,4.864058968,POINT(4.864058968 52.36990244),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,55,1,0,3,within a few hours,1,3,Low,100,10,10,10,10,10,10,6,,55,,55,165,990,221.92
1266717,Low,Nanne & Nick,2011,POINT(9.0 10.0),9.0 10.0,10.0,9.0,10,9,10/9/2011,7.38,4070530,Westerpark,Westerpark,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,unknown,Netherlands,52.39257089,4.877158039,POINT(4.877158039 52.39257089),Apartment,Entire home/apt,4,1,2,2,4,Real Bed,89,2,30,2,within a few hours,0.96,4,Low,90,9,10,10,10,8,8,8,,,89,89,178,1424,192.91
21178470,Low,Elly,2014,POINT(10.0 9.0),10.0 9.0,9.0,10.0,9,10,9/10/2014,4.46,2763106,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012 TD,Netherlands,52.37702764,4.892805512,POINT(4.892805512 52.37702764),Apartment,Entire home/apt,8,1,3,3 or more,5,Real Bed,100,1,60,3,within a day,0.88,1,Low,100,10,8,10,10,10,10,2,,160,,160,480,960,215.20
21178470,Low,Elly,2014,POINT(10.0 9.0),10.0 9.0,9.0,10.0,9,10,9/10/2014,4.46,1109010,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012 SJ,Netherlands,52.37526781,4.891835418,POINT(4.891835418 52.37526781),Apartment,Entire home/apt,7,1.5,1,1,5,Real Bed,100,1,80,2,within a day,0.88,5,Low,96,9,9,9,10,9,9,10,,180,,180,360,3600,807.00
21178470,Low,Elly,2014,POINT(10.0 9.0),10.0 9.0,9.0,10.0,9,10,9/10/2014,4.46,5518097,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1012 EW,Netherlands,52.37273633,4.896766253,POINT(4.896766253 52.37273633),Apartment,Entire home/apt,4,2,2,2,2,Real Bed,350,1,55,1,within a day,0.88,0,Low,95,10,10,10,10,9,9,0,,405,,405,405,0,0.00
21179852,Low,Bastiaan,2014,POINT(10.0 9.0),10.0 9.0,9.0,10.0,9,10,9/10/2014,4.46,4213785,Bos en Lommer,Forest and Shade,Amsterdam,Low,Amsterdam,North Holland,North Holland,1055 EZ,Netherlands,52.37765137,4.849125387,POINT(4.849125387 52.37765137),Apartment,Entire home/apt,6,1.5,3,3 or more,6,Real Bed,250,4,0,2,within a few hours,1,7,Low,97,10,10,10,10,9,10,14,,,250,250,500,7000,1569.16
21180480,Low,Janne,2014,POINT(10.0 9.0),10.0 9.0,9.0,10.0,9,10,9/10/2014,4.46,4083663,IJburg - Zeeburgereiland,IJburg - Zeeburgereiland,Amsterdam,Low,Amsterdam,North Holland,North Holland,1087,Netherlands,52.35815393,4.992661,POINT(4.992661 52.35815393),House,Entire home/apt,4,1,2,2,4,Real Bed,200,4,0,4,within a few hours,0.71,2,Low,100,10,6,10,10,8,10,4,,,200,200,800,3200,717.33
21181880,Low,Taco,2014,POINT(10.0 9.0),10.0 9.0,9.0,10.0,9,10,9/10/2014,4.46,4116084,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015 EB,Netherlands,52.37809533,4.88429277,POINT(4.88429277 52.37809533),Apartment,Entire home/apt,4,1,1,1,2,Real Bed,140,2,20,3,within a day,1,4,Low,100,10,10,10,10,10,10,8,,,140,140,420,3360,753.20
21197605,Low,Wouter,2014,POINT(11.0 9.0),11.0 9.0,9.0,11.0,9,11,9/11/2014,4.46,5652834,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1053 CT,Netherlands,52.3661858,4.866211278,POINT(4.866211278 52.3661858),Apartment,Entire home/apt,4,1,1,1,3,Real Bed,85,1,0,2,within a day,0.92,2,Low,100,9,10,10,10,10,10,4,,85,,85,170,680,152.53
21205445,Low,Joep,2014,POINT(11.0 9.0),11.0 9.0,9.0,11.0,9,11,9/11/2014,4.46,4088279,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1059 CW,Netherlands,52.35032288,4.847559587,POINT(4.847559587 52.35032288),Apartment,Shared room,5,1,1,1,2,Real Bed,50,1,50,1,within a day,0.54,4,Low,90,10,10,10,10,9,9,8,,100,,100,100,800,179.44
21206515,Low,B,2014,POINT(11.0 9.0),11.0 9.0,9.0,11.0,9,11,9/11/2014,4.46,4088494,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012 DS,Netherlands,52.37182986,4.896732128,POINT(4.896732128 52.37182986),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,100,1,0,3,within a day,0.8,3,Low,100,9,9,10,10,8,9,6,,100,,100,300,1800,403.75
21206937,Low,Mark,2014,POINT(11.0 9.0),11.0 9.0,9.0,11.0,9,11,9/11/2014,4.46,5119994,Oud-Noord,Former North,Amsterdam,Low,Amsterdam,Noord-Holland,North Holland,1031 BP,Netherlands,52.38995241,4.912422881,POINT(4.912422881 52.38995241),House,Private room,3,1,1,1,2,Real Bed,65,1,20,1,within a day,0.52,2,Low,90,7,4,9,9,7,9,4,,85,,85,85,340,76.26
1266717,Low,Nanne & Nick,2011,POINT(9.0 10.0),9.0 10.0,10.0,9.0,10,9,10/9/2011,7.38,4571972,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1019 HD,Netherlands,52.37516293,4.923691963,POINT(4.923691963 52.37516293),Apartment,Entire home/apt,4,1,2,2,3,Real Bed,99,2,30,2,within a few hours,0.96,14,Low,97,10,10,9,10,9,10,28,,,99,99,198,5544,751.04
21211177,Low,Joeri,2014,POINT(11.0 9.0),11.0 9.0,9.0,11.0,9,11,9/11/2014,4.46,4089493,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1054,Netherlands,52.35650853,4.854601709,POINT(4.854601709 52.35650853),Apartment,Entire home/apt,3,1,1,1,1,Real Bed,135,1,0,2,within a few hours,1,3,Low,93,10,10,9,10,9,9,6,,135,,135,270,1620,363.37
21220954,Low,Arslan,2014,POINT(11.0 9.0),11.0 9.0,9.0,11.0,9,11,9/11/2014,4.46,4091395,Watergraafsmeer,Watergraafsmeer,Diemen,Low,Diemen,North Holland,North Holland,1112 JS,Netherlands,52.33451745,4.949881501,POINT(4.949881501 52.33451745),House,Private room,1,1,1,1,1,Real Bed,40,1,30,3,N/A,1,0,Low,95,10,10,10,10,9,9,0,,40,,40,120,0,0.00
21247288,Low,Farnés &Dave.,2014,POINT(12.0 9.0),12.0 9.0,9.0,12.0,9,12,9/12/2014,4.46,5139437,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1016 sm,Netherlands,52.3702425,4.879824021,POINT(4.879824021 52.3702425),Apartment,Entire home/apt,3,1,1,1,1,Real Bed,95,2,35,2,within an hour,1,0,Low,95,10,10,10,10,9,9,0,,,95,95,190,0,0.00
21248480,Low,Sicco,2014,POINT(12.0 9.0),12.0 9.0,9.0,12.0,9,12,9/12/2014,4.46,4262139,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1011 EA,Netherlands,52.3718461,4.903134816,POINT(4.903134816 52.3718461),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,115,2,0,3,within an hour,1,1,Low,100,8,10,10,10,10,8,2,,,115,115,345,690,154.86
21251493,Low,Arno,2014,POINT(12.0 9.0),12.0 9.0,9.0,12.0,9,12,9/12/2014,4.46,4097180,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1059BD,Netherlands,52.34951243,4.846692477,POINT(4.846692477 52.34951243),Apartment,Entire home/apt,4,1,2,2,2,Real Bed,90,3,20,2,within a day,0.63,4,Low,95,10,10,10,10,9,10,8,,,90,90,180,1440,323.20
21260868,Low,Sabine,2014,POINT(12.0 9.0),12.0 9.0,9.0,12.0,9,12,9/12/2014,4.46,4103352,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1072XC,Netherlands,52.35665545,4.890845251,POINT(4.890845251 52.35665545),Apartment,Entire home/apt,1,1,0,0,1,Real Bed,120,1,100,1,within an hour,1,6,Low,96,10,10,10,10,10,10,12,,120,,120,120,1440,323.20
21292422,Low,Pim,2014,POINT(13.0 9.0),13.0 9.0,9.0,13.0,9,13,9/13/2014,4.45,4104532,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015,Netherlands,52.37577252,4.881228511,POINT(4.881228511 52.37577252),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,100,1,0,1,within a day,0.91,8,Low,90,9,8,10,9,10,9,16,,100,,100,100,1600,359.33
21311487,Low,Camee,2014,POINT(14.0 9.0),14.0 9.0,9.0,14.0,9,14,9/14/2014,4.45,4178497,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1013JG,Netherlands,52.38310616,4.88585191,POINT(4.88585191 52.38310616),House,Private room,2,1.5,1,1,1,Real Bed,85,1,0,2,within a day,1,0,Low,95,10,10,10,10,9,9,0,,85,,85,170,0,0.00
21348537,Low,Franka,2014,POINT(15.0 9.0),15.0 9.0,9.0,15.0,9,15,9/15/2014,4.45,4926673,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1057 WK,Netherlands,52.37098716,4.854547435,POINT(4.854547435 52.37098716),Apartment,Entire home/apt,4,1,2,2,4,Real Bed,90,3,20,1,within a few hours,0.75,1,Low,80,10,10,10,10,8,8,2,,,90,90,90,180,40.47
21362049,Low,Justin,2014,POINT(15.0 9.0),15.0 9.0,9.0,15.0,9,15,9/15/2014,4.45,4117591,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1053 SN,Netherlands,52.36653809,4.863142228,POINT(4.863142228 52.36653809),Apartment,Entire home/apt,4,1.5,2,2,2,Real Bed,150,1,0,2,within a day,0.88,1,Low,100,10,10,10,10,8,10,2,,150,,150,300,600,134.91
1266717,Low,Nanne & Nick,2011,POINT(9.0 10.0),9.0 10.0,10.0,9.0,10,9,10/9/2011,7.38,4267433,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1075 ER,Netherlands,52.35310499,4.868333267,POINT(4.868333267 52.35310499),Apartment,Entire home/apt,4,1.5,2,2,4,Real Bed,209,2,40,2,within a few hours,0.96,3,Low,93,9,8,9,9,9,7,6,,,209,209,418,2508,339.75
21368941,Low,Yvonne,2014,POINT(15.0 9.0),15.0 9.0,9.0,15.0,9,15,9/15/2014,4.45,4538246,Watergraafsmeer,Watergraafsmeer,Amsterdam,Low,Amsterdam,North Holland,North Holland,1098,Netherlands,52.35018713,4.939344545,POINT(4.939344545 52.35018713),Apartment,Entire home/apt,4,1,2,2,2,Real Bed,140,1,0,1,within a few hours,0.9,2,Low,90,9,9,9,10,10,9,4,,140,,140,140,560,125.92
21368941,Low,Yvonne,2014,POINT(15.0 9.0),15.0 9.0,9.0,15.0,9,15,9/15/2014,4.45,4427667,Watergraafsmeer,Watergraafsmeer,Amsterdam,Low,Amsterdam,North Holland,North Holland,1098 LL,Netherlands,52.34995825,4.940451545,POINT(4.940451545 52.34995825),Apartment,Private room,2,1,1,1,1,Real Bed,50,1,0,1,within a few hours,0.9,6,Low,97,10,10,10,10,9,9,12,,50,,50,50,600,134.91
21369766,Low,Julie & Bernard,2014,POINT(15.0 9.0),15.0 9.0,9.0,15.0,9,15,9/15/2014,4.45,4179896,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1073TX,Netherlands,52.35270082,4.901167819,POINT(4.901167819 52.35270082),Apartment,Entire home/apt,4,1,2,2,2,Real Bed,195,4,40,2,within a few hours,1,6,Low,100,10,10,10,10,9,10,12,,,195,195,390,4680,1052.33
21371721,Low,Sander,2014,POINT(15.0 9.0),15.0 9.0,9.0,15.0,9,15,9/15/2014,4.45,4119684,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1018 ES,Netherlands,52.36170036,4.903692731,POINT(4.903692731 52.36170036),Apartment,Entire home/apt,2,1,1,1,2,Real Bed,158,1,0,2,within a day,0.9,11,Low,98,10,9,10,10,9,9,22,,158,,158,316,6952,1563.20
21377009,Low,Esther,2014,POINT(15.0 9.0),15.0 9.0,9.0,15.0,9,15,9/15/2014,4.45,4136656,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1053 GS,Netherlands,52.36452329,4.863678766,POINT(4.863678766 52.36452329),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,125,1,0,2,within a day,1,7,Low,100,10,10,10,10,10,10,14,,125,,125,250,3500,787.00
21388060,Low,Hannah,2014,POINT(16.0 9.0),16.0 9.0,9.0,16.0,9,16,9/16/2014,4.44,4122767,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012 CZ,Netherlands,52.36779638,4.896755228,POINT(4.896755228 52.36779638),House,Private room,2,1,1,1,1,Real Bed,80,1,0,1,within an hour,0.6,0,Low,95,10,10,10,10,9,9,0,,80,,80,80,0,0.00
21389979,Low,Miguel,2014,POINT(16.0 9.0),16.0 9.0,9.0,16.0,9,16,9/16/2014,4.44,4609775,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1071 VC,Netherlands,52.35354037,4.88277836,POINT(4.88277836 52.35354037),Apartment,Entire home/apt,4,1.5,2,2,3,Real Bed,150,2,35,3,within a few hours,1,1,Low,80,8,10,10,10,10,8,2,,,150,150,450,900,202.50
21392161,Low,Koos,2014,POINT(16.0 9.0),16.0 9.0,9.0,16.0,9,16,9/16/2014,4.44,4123673,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012,Netherlands,52.37319047,4.896239738,POINT(4.896239738 52.37319047),Bed & Breakfast,Private room,2,1,1,1,1,Real Bed,95,1,0,2,within an hour,1,4,Low,80,10,10,10,10,10,9,8,,95,,95,190,1520,341.99
21392268,Low,Henriette,2014,POINT(16.0 9.0),16.0 9.0,9.0,16.0,9,16,9/16/2014,4.44,4123722,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015 DH,Netherlands,52.37570004,4.887172453,POINT(4.887172453 52.37570004),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,190,1,0,1,within a few hours,1,1,Low,100,10,10,10,10,10,8,2,,190,,190,190,380,85.50
21392911,Low,Melissa,2014,POINT(16.0 9.0),16.0 9.0,9.0,16.0,9,16,9/16/2014,4.44,4123891,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1073 BR,Netherlands,52.35580369,4.898113429,POINT(4.898113429 52.35580369),Apartment,Entire home/apt,2,1,0,0,1,Real Bed,119,1,0,2,within an hour,0.94,2,Low,90,10,10,10,10,10,8,4,,119,,119,238,952,214.20
